author, title,et, in, qui, non, hic, is, sed, ad, ille, quod, ut, de, ego, cum, suus, ab, si, ipse, quis, quia, sibi, meus, enim, nec, quam, nos, per, ex, autem, noster, que, vel, ergo, quidem, tamen, iste, pro, iam, alius, ne, etiam, aut, sic, sicut, quo, nisi, vero, super, ita, ubi, nam, quoniam, inter, denique, magis, nunc, unde, quidam, sine, propter, quasi, tam, atque, quomodo, quoque, tamquam, ac, tantus, idem, neque, utique, adhuc, dum, quantus, secundum, uterque, aliquis, tunc, solum, sane, quando, igitur, ante, talis, post, bene, nullus, sub, omnino, usque, semper, quippe, sive, alter, minus, etsi, siquidem, inde, itaque, ideo, iuxta, quisquis, videlicet, apud, profecto, scilicet, nemo, prius, parve, plane, porro, contra, ibi, immo, nonne, at, nimirum, nihilominus, propterea, primum, verum, nempe, una, multum, longe, seipse, quicumque, item, an, donec, vere, certe, quisque, absque, interim, unquam, numquam, quantum, pote, prorsus, semetipse, pariter, amen, proinde, satis, huiusmodi, numquis, hinc, aliquando, prae, 
n, sm_14, 65, 43, 22, 18, 19, 12, 9, 11, 22, 5, 10, 12, 2, 14, 8, 11, 6, 2, 10, 9, 3, 2, 4, 3, 13, 2, 1, 1, 4, 2, 2, 1, 1, 3, 7, 4, 2, 2, 1, 6, 1, 0, 3, 0, 3, 0, 1, 1, 1, 0, 0, 1, 3, 2, 1, 1, 1, 1, 4, 0, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 3, 1, 1, 2, 2, 4, 0, 0, 2, 3, 1, 1, 0, 1, 0, 0, 1, 0, 3, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
n, sm_15, 60, 47, 14, 16, 19, 13, 8, 21, 17, 13, 6, 13, 1, 11, 7, 12, 3, 3, 8, 11, 1, 0, 4, 12, 5, 0, 1, 2, 6, 1, 8, 5, 2, 1, 3, 7, 3, 1, 2, 0, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 4, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 4, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
n, sm_16, 66, 38, 23, 15, 12, 8, 10, 25, 13, 7, 10, 8, 5, 5, 6, 8, 3, 7, 12, 11, 3, 3, 7, 3, 3, 1, 0, 1, 1, 6, 14, 8, 3, 0, 2, 4, 2, 2, 1, 1, 2, 0, 7, 2, 2, 0, 1, 2, 3, 2, 0, 1, 6, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 3, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
n, sm_17, 79, 24, 33, 23, 19, 19, 8, 14, 10, 6, 15, 4, 5, 12, 4, 7, 5, 6, 5, 11, 3, 1, 7, 7, 2, 5, 0, 1, 4, 4, 5, 0, 3, 1, 4, 6, 7, 0, 2, 4, 1, 1, 2, 2, 1, 2, 1, 3, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 3, 0, 1, 3, 9, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
n, sm_18, 75, 41, 34, 23, 16, 22, 16, 10, 9, 12, 10, 2, 3, 15, 14, 13, 4, 9, 12, 2, 4, 4, 16, 14, 5, 9, 0, 6, 7, 6, 6, 2, 10, 5, 3, 3, 10, 5, 5, 2, 3, 12, 1, 1, 3, 6, 6, 2, 0, 3, 0, 5, 1, 1, 3, 7, 2, 0, 2, 3, 0, 0, 0, 0, 3, 0, 0, 2, 1, 1, 4, 1, 1, 1, 4, 1, 1, 0, 3, 0, 3, 3, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 3, 2, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 
n, sm_19, 86, 36, 27, 17, 25, 7, 8, 3, 18, 9, 8, 19, 0, 13, 6, 5, 1, 2, 6, 8, 5, 0, 11, 2, 7, 2, 1, 0, 3, 6, 5, 3, 0, 1, 4, 6, 2, 0, 0, 1, 1, 2, 2, 1, 3, 0, 1, 5, 1, 3, 0, 0, 2, 0, 0, 2, 0, 1, 2, 0, 0, 2, 3, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 1, 1, 6, 0, 0, 3, 1, 1, 6, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 
n, sm_20, 73, 28, 29, 27, 17, 21, 16, 10, 12, 13, 10, 10, 9, 14, 6, 9, 6, 5, 5, 6, 7, 1, 10, 0, 5, 2, 1, 3, 0, 3, 6, 5, 3, 1, 4, 4, 4, 4, 0, 2, 2, 3, 2, 2, 1, 2, 2, 5, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 2, 0, 0, 4, 1, 3, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 3, 2, 2, 1, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
n, sm_21, 68, 45, 29, 24, 21, 11, 15, 21, 20, 2, 8, 9, 6, 14, 9, 8, 4, 7, 10, 9, 5, 6, 5, 3, 18, 1, 0, 6, 4, 3, 4, 3, 1, 0, 1, 10, 6, 6, 7, 0, 3, 0, 1, 3, 1, 3, 1, 3, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 4, 2, 0, 0, 1, 2, 3, 5, 1, 3, 0, 2, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
n, sm_22, 69, 61, 26, 25, 23, 19, 16, 10, 16, 3, 10, 20, 1, 4, 10, 5, 6, 5, 8, 16, 4, 0, 4, 6, 8, 9, 6, 3, 7, 2, 2, 4, 2, 3, 4, 3, 0, 1, 2, 2, 2, 0, 8, 6, 6, 0, 2, 6, 2, 2, 1, 0, 3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 3, 1, 1, 4, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 3, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
n, sm_23, 81, 42, 34, 19, 14, 14, 6, 13, 21, 8, 14, 13, 2, 11, 6, 6, 0, 4, 15, 16, 0, 2, 11, 6, 5, 4, 9, 5, 1, 3, 9, 0, 3, 0, 1, 4, 0, 0, 3, 0, 1, 0, 0, 3, 4, 2, 0, 4, 4, 1, 2, 0, 2, 2, 0, 0, 0, 1, 1, 1, 0, 3, 0, 2, 0, 0, 0, 1, 2, 2, 0, 0, 1, 2, 1, 1, 1, 1, 3, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 4, 1, 2, 0, 2, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
n, sm_24, 72, 42, 23, 22, 15, 19, 13, 21, 31, 7, 18, 4, 8, 12, 20, 12, 9, 8, 10, 13, 5, 3, 6, 5, 2, 5, 7, 6, 2, 4, 3, 2, 5, 2, 2, 2, 10, 1, 2, 12, 1, 2, 3, 0, 6, 0, 4, 0, 4, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 3, 2, 0, 7, 2, 0, 2, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
n, sm_25, 84, 43, 22, 24, 17, 27, 15, 6, 27, 9, 3, 8, 2, 17, 7, 11, 2, 6, 5, 6, 6, 1, 3, 5, 5, 8, 0, 5, 5, 4, 9, 2, 5, 1, 3, 1, 1, 5, 3, 3, 0, 2, 0, 1, 1, 1, 1, 9, 2, 1, 1, 0, 2, 1, 0, 3, 0, 0, 0, 1, 0, 2, 0, 3, 0, 0, 0, 3, 1, 1, 0, 2, 1, 3, 0, 3, 1, 2, 1, 0, 3, 2, 3, 1, 5, 1, 2, 3, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 
roc, ro_1, 80, 46, 27, 33, 8, 10, 8, 28, 9, 3, 9, 5, 7, 8, 12, 5, 17, 5, 9, 10, 5, 7, 8, 3, 8, 16, 2, 0, 2, 6, 1, 2, 2, 1, 2, 6, 6, 0, 2, 2, 3, 2, 2, 1, 1, 4, 1, 4, 2, 3, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 3, 0, 0, 4, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 
roc, ro_2, 74, 34, 30, 25, 10, 7, 14, 15, 13, 7, 17, 14, 4, 5, 15, 10, 5, 5, 5, 7, 1, 3, 14, 5, 11, 5, 0, 9, 9, 2, 1, 2, 4, 0, 1, 3, 9, 0, 4, 7, 4, 2, 1, 0, 1, 1, 3, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 2, 6, 0, 0, 3, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 
roc, ro_3, 59, 27, 40, 29, 15, 7, 10, 17, 11, 3, 14, 2, 5, 6, 16, 12, 12, 1, 11, 12, 4, 3, 8, 4, 8, 1, 4, 4, 5, 3, 4, 3, 8, 0, 1, 1, 0, 0, 1, 1, 4, 1, 3, 0, 3, 2, 1, 2, 0, 2, 0, 0, 4, 1, 1, 0, 2, 3, 4, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 1, 1, 1, 0, 0, 7, 3, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
roc, ro_4, 54, 52, 27, 24, 13, 16, 7, 29, 14, 4, 13, 21, 5, 21, 13, 23, 3, 4, 10, 16, 2, 3, 6, 2, 10, 12, 3, 1, 9, 2, 1, 0, 2, 0, 4, 10, 7, 1, 4, 1, 2, 1, 3, 4, 2, 3, 3, 3, 3, 2, 0, 2, 0, 0, 0, 0, 2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 2, 2, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2, 4, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
sc, sc_1, 70, 34, 32, 28, 13, 18, 18, 11, 12, 12, 5, 11, 8, 11, 16, 14, 8, 10, 7, 2, 3, 3, 4, 4, 4, 3, 1, 2, 1, 1, 13, 6, 2, 5, 4, 6, 10, 5, 5, 6, 3, 12, 2, 2, 4, 3, 1, 2, 5, 1, 3, 2, 1, 1, 2, 0, 2, 1, 1, 0, 2, 1, 0, 3, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 4, 2, 1, 1, 1, 1, 2, 3, 0, 1, 2, 0, 2, 0, 0, 4, 0, 3, 1, 0, 1, 0, 2, 0, 4, 0, 0, 2, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 0, 0, 3, 2, 0, 0, 1, 2, 3, 1, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0, 0, 1, 0, 
sc, sc_2, 84, 35, 31, 33, 16, 21, 11, 7, 11, 12, 13, 16, 30, 6, 29, 7, 8, 25, 1, 5, 7, 9, 7, 3, 2, 4, 4, 5, 3, 6, 8, 0, 6, 2, 6, 2, 0, 9, 0, 1, 0, 2, 2, 2, 2, 1, 4, 3, 4, 0, 2, 1, 0, 2, 1, 2, 3, 2, 1, 1, 0, 1, 0, 1, 2, 0, 3, 4, 1, 2, 2, 2, 3, 1, 0, 2, 0, 3, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 3, 3, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 0, 3, 1, 0, 0, 3, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 
sc, sc_3, 59, 31, 27, 27, 19, 13, 13, 20, 8, 14, 12, 10, 20, 9, 10, 7, 10, 13, 12, 3, 5, 7, 6, 5, 7, 5, 3, 4, 3, 2, 5, 5, 4, 2, 5, 5, 4, 6, 4, 6, 3, 2, 3, 0, 3, 5, 2, 1, 2, 3, 0, 0, 0, 4, 1, 2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 0, 4, 2, 0, 0, 1, 4, 0, 0, 1, 0, 2, 2, 2, 3, 0, 1, 2, 2, 0, 1, 0, 1, 1, 1, 0, 2, 4, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 4, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 1, 1, 0, 2, 3, 0, 0, 0, 
sc, sc_4, 68, 22, 37, 26, 10, 25, 11, 23, 19, 14, 17, 19, 4, 12, 16, 7, 7, 12, 13, 4, 9, 3, 4, 13, 9, 6, 13, 5, 4, 4, 15, 2, 6, 7, 5, 6, 3, 3, 0, 0, 4, 8, 1, 0, 7, 3, 3, 0, 5, 2, 3, 4, 4, 1, 3, 0, 0, 3, 6, 4, 0, 4, 1, 0, 1, 1, 3, 2, 1, 0, 1, 0, 0, 0, 1, 2, 2, 0, 1, 1, 1, 2, 0, 2, 1, 1, 7, 0, 1, 1, 0, 3, 6, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 3, 3, 1, 0, 2, 2, 3, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 2, 10, 1, 1, 0, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 
sc, sc_5, 51, 31, 32, 28, 11, 23, 15, 11, 8, 16, 13, 12, 8, 11, 13, 8, 6, 17, 7, 6, 16, 4, 1, 6, 2, 2, 16, 2, 3, 4, 10, 10, 3, 4, 6, 2, 3, 1, 1, 2, 6, 3, 2, 4, 4, 0, 4, 3, 3, 3, 2, 1, 0, 2, 1, 6, 3, 0, 3, 3, 2, 1, 4, 1, 1, 0, 2, 1, 3, 0, 2, 0, 2, 4, 1, 0, 1, 0, 1, 0, 3, 2, 3, 0, 0, 0, 6, 2, 2, 2, 2, 1, 10, 3, 1, 3, 1, 0, 1, 0, 2, 0, 2, 0, 2, 1, 0, 0, 0, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 2, 1, 1, 2, 0, 3, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 1, 
sc, sc_6, 76, 34, 32, 26, 12, 17, 13, 12, 12, 11, 9, 12, 16, 15, 11, 13, 14, 7, 9, 4, 8, 7, 6, 3, 4, 3, 4, 7, 4, 6, 7, 2, 3, 2, 3, 3, 1, 2, 4, 4, 2, 2, 5, 2, 1, 0, 1, 6, 4, 1, 3, 2, 0, 5, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 4, 2, 4, 2, 0, 0, 1, 0, 0, 2, 0, 4, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 2, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 1, 3, 1, 0, 0, 1, 0, 6, 1, 2, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 2, 3, 1, 0, 0, 0, 1, 
sc, sc_7, 60, 27, 50, 33, 14, 17, 19, 5, 18, 12, 9, 17, 13, 14, 14, 13, 7, 12, 9, 10, 13, 2, 13, 14, 3, 3, 12, 4, 7, 1, 8, 1, 6, 2, 3, 3, 3, 1, 2, 5, 5, 3, 1, 3, 4, 6, 1, 1, 1, 2, 0, 0, 1, 4, 1, 0, 6, 1, 5, 0, 0, 3, 1, 1, 1, 5, 1, 4, 0, 4, 1, 0, 0, 0, 1, 6, 3, 0, 1, 2, 0, 3, 0, 0, 1, 1, 1, 1, 2, 0, 1, 4, 2, 3, 1, 0, 1, 1, 4, 2, 0, 1, 0, 3, 2, 1, 4, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 
sc, sc_8, 59, 36, 29, 25, 12, 11, 23, 14, 17, 14, 12, 26, 21, 7, 9, 4, 5, 11, 12, 8, 11, 14, 5, 9, 7, 4, 7, 5, 2, 0, 9, 2, 3, 1, 4, 4, 0, 4, 0, 1, 2, 3, 2, 3, 4, 5, 4, 2, 3, 3, 2, 1, 2, 5, 1, 3, 4, 0, 2, 0, 1, 1, 3, 0, 3, 1, 2, 1, 4, 1, 3, 1, 0, 0, 1, 2, 1, 0, 3, 2, 0, 4, 0, 0, 1, 1, 1, 0, 2, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 3, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 2, 0, 2, 1, 1, 2, 1, 0, 0, 1, 0, 
sc, sc_9, 64, 29, 31, 29, 27, 22, 16, 16, 7, 19, 11, 20, 7, 11, 8, 6, 11, 9, 6, 9, 9, 3, 7, 8, 5, 3, 2, 7, 4, 2, 4, 2, 5, 8, 1, 5, 3, 5, 9, 2, 2, 1, 3, 1, 2, 0, 4, 1, 0, 2, 2, 2, 0, 2, 1, 3, 2, 0, 1, 0, 1, 0, 1, 4, 1, 3, 1, 1, 1, 3, 0, 1, 0, 2, 0, 2, 0, 0, 2, 3, 0, 1, 1, 2, 1, 2, 1, 2, 0, 0, 2, 0, 0, 2, 1, 1, 5, 2, 1, 0, 2, 0, 2, 0, 2, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 1, 3, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
sc, sc_10, 59, 45, 28, 33, 20, 8, 11, 10, 15, 13, 7, 22, 7, 9, 10, 10, 9, 8, 4, 13, 9, 4, 12, 8, 2, 3, 2, 4, 5, 4, 7, 0, 4, 1, 5, 3, 6, 1, 1, 3, 2, 5, 0, 5, 5, 2, 2, 1, 4, 0, 1, 6, 1, 3, 0, 2, 3, 2, 0, 1, 0, 0, 3, 2, 0, 2, 5, 2, 1, 1, 1, 2, 1, 4, 1, 1, 0, 1, 3, 1, 2, 0, 2, 2, 0, 1, 1, 0, 2, 1, 1, 0, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 2, 0, 6, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 2, 0, 3, 0, 2, 3, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 
sc, sc_11, 61, 40, 25, 18, 26, 12, 13, 8, 16, 8, 12, 27, 8, 5, 5, 9, 6, 10, 8, 2, 3, 13, 5, 4, 10, 1, 3, 2, 2, 5, 4, 6, 1, 3, 5, 4, 3, 2, 1, 6, 0, 5, 11, 3, 2, 2, 3, 1, 0, 0, 1, 4, 1, 3, 0, 1, 2, 0, 1, 0, 0, 0, 6, 4, 1, 1, 0, 1, 0, 0, 0, 2, 1, 2, 1, 1, 2, 0, 0, 2, 0, 2, 0, 3, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 2, 1, 2, 4, 0, 1, 0, 1, 3, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
sc, sc_12, 64, 48, 33, 27, 16, 23, 25, 14, 8, 16, 16, 18, 13, 6, 12, 3, 22, 10, 11, 1, 12, 7, 5, 7, 7, 3, 3, 1, 1, 1, 4, 5, 3, 2, 0, 5, 4, 0, 2, 3, 3, 8, 1, 2, 0, 0, 1, 1, 4, 0, 2, 1, 4, 3, 1, 1, 1, 0, 0, 2, 1, 4, 2, 1, 3, 0, 1, 4, 1, 0, 0, 0, 0, 2, 1, 0, 1, 0, 3, 0, 2, 0, 1, 4, 1, 2, 2, 0, 2, 1, 1, 1, 1, 2, 3, 0, 1, 0, 0, 2, 1, 0, 1, 0, 2, 1, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 1, 
sc, sc_13, 68, 29, 30, 43, 12, 10, 15, 9, 9, 21, 17, 20, 4, 4, 13, 3, 12, 12, 18, 8, 15, 5, 7, 5, 4, 3, 3, 5, 2, 4, 11, 4, 5, 6, 4, 2, 0, 0, 1, 4, 5, 1, 3, 0, 2, 2, 2, 2, 1, 0, 2, 2, 1, 0, 3, 1, 3, 2, 3, 2, 2, 3, 0, 0, 1, 2, 3, 2, 1, 0, 1, 0, 0, 0, 1, 2, 2, 2, 3, 1, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0, 3, 0, 2, 1, 4, 0, 3, 3, 4, 1, 1, 1, 0, 2, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 2, 
